Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
FIAT,Fiat 600 Hybrid MY25 ,Fiat 600 Hybrid La Prima 100HP 6-Speed Auto (VH),A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),100,74,0,,,,Euro 6 EA,False,WLTP,60.1,57.6,56.5,42.8,51.4,0,4.7,4.9,5,6.6,5.5,0,125,0,,,,,358,21,16,,1.74,60,60,66.0,17 October 2024,
FIAT,Fiat 600e MY24 (Series 1),Fiat 600e RED Electric Hatchback 54kWh (VL),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.3,142,434,270,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,612,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY24 (Series 1),Fiat 600e RED Electric Hatchback 54kWh (VH),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.7,164,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342,550,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY24 (Series 1),Fiat 600e La Prima Electric Hatchback 54kWh (VL),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.3,142,434,270,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,612,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY24 (Series 1),Fiat 600e La Prima Electric Hatchback 54kWh (VH),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.7,164,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342,550,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY25 (Series 2),Fiat 600e RED Electric Hatchback 54kWh (VL),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.3,142,434,270,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,612,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY25 (Series 2),Fiat 600e RED Electric Hatchback 54kWh (VH),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.7,164,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342,550,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY25 (Series 2),Fiat 600e La Prima Electric Hatchback 54kWh (VL),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.3,142,434,270,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,380,612,0,,,,,,,66.0,17 October 2024,
FIAT,Fiat 600e MY25 (Series 2),Fiat 600e La Prima Electric Hatchback 54kWh (VH),A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.7,164,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342,550,0,,,,,,,66.0,17 October 2024,
FIAT,Panda MY23,1.0 70hp Mild Hybrid (VL),M6,Manual,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70,52,0,,,,Euro 6d,False,WLTP,57.6,62.9,70.9,54.6,61,0,4.9,4.5,4,5.2,4.6,0,105,0,,,,,543,42,14,,0.00,60,60,69.0,17 October 2024,
FIAT,Panda MY23,1.0 70hp Mild Hybrid (VH),M6,Manual,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70,52,0,,,,Euro 6d,False,WLTP,54.8,59.4,62.9,45.8,54,0,5.2,4.8,4.5,6.2,5.2,0,119,0,,,,,543,42,14,,0.00,60,60,69.0,17 October 2024,
FIAT,Panda MY24,1.0 70hp Mild Hybrid (VL),M6,Manual,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70,52,0,,,,Euro 6d,False,WLTP,57.6,62.9,70.9,54.6,61,0,4.9,4.5,4,5.2,4.6,0,105,0,,,,,543,42,14,,0.00,60,60,69.0,17 October 2024,
FIAT,Panda MY24,1.0 70hp Mild Hybrid (VH),M6,Manual,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),70,52,0,,,,Euro 6d,False,WLTP,54.8,59.4,62.9,45.8,54,0,5.2,4.8,4.5,6.2,5.2,0,119,0,,,,,543,42,14,,0.00,60,60,69.0,17 October 2024,
FIAT,Tipo MY22,1.0 100hp (VL),M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,73,0,,,,Euro 6d,False,WLTP,40,54.1,61,49.8,51.9,0,7.1,5.2,4.6,5.7,5.4,0,123,0,,,,,389,28,13,,0.12,60,60,67.0,17 October 2024,
FIAT,Tipo MY22,1.0 100hp  (VH),M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,73,0,,,,Euro 6d,False,WLTP,38.6,49.8,55.9,45.7,48,0,7.3,5.7,5.1,6.2,5.9,0,133,0,,,,,389,28,13,,0.12,60,60,67.0,17 October 2024,
FIAT,Tipo MY22,CROSS 1.5 130hp Hybrid 48V DDCT (VL),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,68.5,56.2,61.9,48.3,55.9,0,4.1,5,4.6,5.8,5.1,0,115,0,,,,,322,34,10,,0.08,60,60,70.0,17 October 2024,
FIAT,Tipo MY22,CROSS 1.5 130hp Hybrid 48V DDCT (VH),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,65.7,51.2,58.9,44.8,52.2,0,4.3,5.5,4.8,6.3,5.4,0,123,0,,,,,322,34,10,,0.08,60,60,70.0,17 October 2024,
FIAT,Tipo MY23,CROSS 1.5 130hp Hybrid 48V DDCT (VL),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,46.1,65.4,61.5,49.4,54.9,0,6.1,4.3,4.6,5.7,5.1,0,116,0,,,,,332,29,7,,0.02,60,60,70.0,17 October 2024,
FIAT,Tipo MY23,CROSS 1.5 130hp Hybrid 48V DDCT (VH),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,44.5,61.8,57.7,46.9,52.1,0,6.3,4.6,4.9,6,5.4,0,122,0,,,,,332,29,7,,0.02,60,60,70.0,17 October 2024,
FIAT,Tipo MY23,GARMIN 1.5 130hp Hybrid 48V DDCT (VL),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,46.1,65.4,61.5,49.4,54.9,0,6.1,4.3,4.6,5.7,5.1,0,116,0,,,,,332,29,7,,0.02,60,60,70.0,17 October 2024,
FIAT,Tipo MY23,GARMIN 1.5 130hp Hybrid 48V DDCT (VH),A7,Automatic,1469,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),131,96,0,,,,Euro 6d,False,WLTP,44.5,61.8,57.7,46.9,52.1,0,6.3,4.6,4.9,6,5.4,0,122,0,,,,,332,29,7,,0.02,60,60,70.0,17 October 2024,
FORD,Fiesta Model Year Pre 2023.25,1.0 EcoBoost (Stop-Start),M6,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,0,,,,Euro 6d,False,WLTP,39.2,55.4,61.4,50.4,52.3,0,7.2,5.1,4.6,5.6,5.4,0,123,0,,,,,329,20,4,,,86,86,68.0,02 November 2022,
